thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,all_bills,all_aic,all_abc,all_pass,all_law,les,seniority,benchmark,expectation,TotalInParty,RankInParty
5940,"Gordon, Bart",15100,106,1999,TN,6,1,1984,0,55,-0.192000002,9,0,0,0,0,3025,0,0,0,0,0,0,0,0.349999994,0.63499999,4,0,0,0,0,0.061684459,8,0.526410997,1,217,192
5941,"Goss, Porter",15605,106,1999,FL,14,0,1988,0,100,0.467999995,23,0,1,0,0,10000,1,1,0,0,1,0,0,0.310000002,0.024999995,13,5,5,5,3,3.914914608,6,5.039913654,2,224,20
5942,"Graham, Lindsey",29566,106,1999,SC,3,0,1994,0,100,0.476000011,6,0,0,0,0,10000,0,0,1,0.178000003,1,0,0,0.318000019,0.033000011,12,2,3,2,0,1.154508233,3,0.836264849,2,224,102
5943,"Granger, Kay",29762,106,1999,TX,12,0,1996,1,62,0.460999995,30,0,0,0,0,3844,1,0,0,0,1,0,0,0.303000003,0.017999995,7,1,0,0,0,0.293467045,2,0.793209553,1,224,185
5945,"Green, Gene",39304,106,1999,TX,29,1,1992,0,93,-0.333999991,30,0,0,0,0,8649,0,0,1,0.209999993,0,0,0,0.491999984,0.77700001,15,1,0,0,0,0.316365778,4,0.354189873,2,217,86
5944,"Green, Mark",29941,106,1999,WI,8,0,1998,0,55,0.574999988,9,0,0,0,0,3025,0,0,1,0.458999991,1,0,0,0.416999996,0.131999984,18,3,2,2,1,1.516042948,1,0.750154257,3,224,83
5946,"Greenwood, James",29397,106,1999,PA,8,0,1992,0,63,0.25999999,21,0,0,0,0,3969,0,0,1,0.335999995,1,0,0,0.101999991,0.183000013,30,6,4,2,1,2.092489004,4,0.879320085,3,224,60
5947,"Gutierrez, Luis",29348,106,1999,IL,4,1,1992,0,82,-0.518000007,20,0,0,0,1,6724,0,0,0,0,0,0,0,0.675999999,0.961000025,17,2,1,1,1,0.348366886,4,0.354189873,2,217,82
5948,"Gutknecht, Gil",29532,106,1999,MN,1,0,1994,0,55,0.646000028,8,0,0,0,0,3025,0,0,1,0.199000001,1,0,0,0.488000035,0.203000024,2,0,1,1,0,0.233846441,3,0.836264849,1,224,195
5949,"Hall, Ralph",14828,106,1999,TX,4,1,1980,0,58,0.104000002,30,0,0,0,0,3364,0,0,1,0.191,0,0,0,0.053999998,0.338999987,6,0,0,0,0,0.092526689,10,0.612521589,1,217,179
5950,"Hall, Tony",14632,106,1999,OH,3,1,1978,0,69,-0.261999995,19,0,0,0,0,4761,1,0,1,0.354999989,0,0,0,0.419999987,0.704999983,10,2,1,1,1,0.770304143,11,0.655576885,2,217,32
5951,"Hansen, James",14829,106,1999,UT,1,0,1980,0,68,0.47299999,3,0,1,0,0,4624,0,0,1,0.082000002,1,0,0,0.314999998,0.02999999,23,14,13,11,8,5.90209198,10,2.170359135,3,224,8
5952,"Hastert, J.",15417,106,1999,IL,14,0,1986,0,70,0.476999998,20,1,0,0,0,4900,0,0,1,0.344000012,1,1,0,0.319000006,0.033999998,1,0,0,0,0,0.015421115,7,1.008485913,1,224,223
5953,"Hastings, Alcee",29337,106,1999,FL,23,1,1992,0,100,-0.606999993,23,0,0,1,0,10000,0,0,0,0,0,0,0,0.764999986,1.049999952,8,1,1,1,1,0.204903916,4,0.354189873,2,217,116
5954,"Hastings, Doc",29580,106,1999,WA,4,0,1994,0,69,0.523000002,9,0,0,0,0,4761,1,0,1,0.230000004,1,0,0,0.36500001,0.079999998,9,3,1,1,1,0.839932084,3,0.836264849,2,224,133
5955,"Hayes, Robin",29929,106,1999,NC,8,0,1998,0,51,0.474999994,12,0,0,0,0,2601,0,0,1,0.149000004,1,0,0,0.317000002,0.031999994,7,2,2,2,1,0.793347359,1,0.750154257,2,224,138
5956,"Hayworth, J.",29502,106,1999,AZ,6,0,1994,0,53,0.612999976,6,0,0,0,0,2809,1,0,0,0,1,0,0,0.454999983,0.169999972,26,2,2,2,0,0.980139792,3,0.836264849,2,224,116
5957,"Hefley, Joel",15419,106,1999,CO,5,0,1986,0,73,0.683000028,6,0,1,0,0,5329,0,0,1,0.284000009,1,0,0,0.525000036,0.240000024,21,4,3,2,2,1.645903349,7,2.041193247,2,224,79
5958,"Herger, Wally",15420,106,1999,CA,2,0,1986,0,63,0.605000019,52,0,0,0,0,3969,1,0,1,0.526000023,1,0,0,0.447000027,0.162000015,17,2,4,4,1,2.385531187,7,1.008485913,3,224,47
5959,"Hill, Baron",29914,106,1999,IN,9,1,1998,0,51,-0.152999997,10,0,0,0,0,2601,0,0,1,0.105999999,0,0,0,0.31099999,0.596000016,1,0,0,0,0,0.015421115,1,0.225024015,1,217,215
5960,"Hill, Rick",29738,106,1999,MT,1,0,1996,0,53,0.490999997,1,0,0,0,0,2809,0,0,0,0,1,0,0,0.333000004,0.047999997,14,5,5,4,1,1.348850369,2,0.793209553,3,224,91
5961,"Hilleary, Van",29568,106,1999,TN,4,0,1994,0,60,0.606000006,9,0,0,0,0,3600,0,0,0,0,1,0,0,0.448000014,0.163000003,5,0,0,0,0,0.077105574,3,0.836264849,1,224,215
5962,"Hilliard, Earl",29302,106,1999,AL,7,1,1992,0,100,-0.545000017,7,0,0,1,0,10000,0,0,1,0.158000007,0,0,0,0.703000009,0.988000035,2,0,0,0,0,0.03084223,4,0.354189873,1,217,209
5963,"Hinchey, Maurice",29380,106,1999,NY,26,1,1992,0,62,-0.600000024,31,0,0,0,0,3844,1,0,1,0.658999979,0,0,0,0.758000016,1.042999983,14,2,2,2,2,0.403639406,4,0.354189873,2,217,71
5964,"Hinojosa, Ruben",29763,106,1999,TX,15,1,1996,0,58,-0.324999988,30,0,0,0,1,3364,0,0,0,0,0,0,0,0.48299998,0.768000007,2,1,0,0,0,0.1158913,2,0.268079311,1,217,156
5965,"Hobson, David",29136,106,1999,OH,7,0,1990,0,67,0.36500001,19,0,1,0,0,4489,1,0,1,0.328999996,1,0,0,0.207000002,0.077999994,4,2,2,2,2,2.216702461,5,1.955082655,2,224,57
5966,"Hoeffel, Joseph",29934,106,1999,PA,13,1,1998,0,52,-0.361000001,21,0,0,0,0,2704,0,0,1,0.282999992,0,0,0,0.518999994,0.80400002,6,0,0,0,0,0.092526689,1,0.225024015,1,217,178
5967,"Hoekstra, Peter",29361,106,1999,MI,2,0,1992,0,69,0.601999998,16,0,1,0,0,4761,0,0,0,0,1,0,0,0.444000006,0.158999994,12,3,2,2,0,0.84620899,4,1.912027359,1,224,132
5968,"Holden, Tim",29396,106,1999,PA,6,1,1992,0,61,-0.202000007,21,0,0,0,0,3721,0,0,0,0,0,0,0,0.360000014,0.644999981,4,0,0,0,0,0.061684459,4,0.354189873,1,217,191
5969,"Holt, Rush",29923,106,1999,NJ,12,1,1998,0,50,-0.421999991,13,0,0,0,0,2500,0,0,0,0,0,0,0,0.579999983,0.86500001,16,0,0,0,0,0.246737838,1,0.225024015,2,217,104
5970,"Hooley, Darlene",29750,106,1999,OR,5,1,1996,1,55,-0.335000008,5,0,0,0,0,3025,0,0,1,0.152999997,0,0,0,0.493000001,0.777999997,12,1,1,1,1,0.26658839,2,0.268079311,2,217,100
5971,"Horn, Stephen",29320,106,1999,CA,38,0,1992,0,53,0.209000006,52,0,1,0,0,2809,0,0,0,0,1,0,0,0.051000006,0.233999997,15,8,8,8,4,3.495368719,4,1.912027359,3,224,23
5972,"Hostettler, John",29520,106,1999,IN,8,0,1994,0,52,0.753000021,10,0,0,0,0,2704,0,0,0,0,1,0,0,0.595000029,0.310000032,6,0,0,0,0,0.092526689,3,0.836264849,1,224,213
5973,"Houghton, Amo",15423,106,1999,NY,31,0,1986,0,68,0.181999996,31,0,1,0,0,4624,1,0,0,0,1,0,0,0.023999996,0.261000007,24,2,3,2,1,1.930837989,7,2.041193247,2,224,65
5974,"Hoyer, Steny",14873,106,1999,MD,5,1,1981,0,65,-0.361999989,8,0,0,0,0,4225,1,0,1,0.252000004,0,0,0,0.519999981,0.805000007,8,1,0,0,0,0.208417982,10,0.612521589,1,217,113
5975,"Hulshof, Kenny",29737,106,1999,MO,9,0,1996,0,62,0.472000003,9,0,0,0,0,3844,1,0,0,0,1,0,0,0.31400001,0.029000003,8,2,2,0,0,0.869324267,2,0.793209553,2,224,129
5976,"Hunter, Duncan",14835,106,1999,CA,52,0,1980,0,76,0.521000028,52,0,1,0,0,5776,0,0,0,0,1,0,0,0.363000035,0.078000024,14,1,2,1,0,0.593822837,10,2.170359135,1,224,155
5977,"Hutchinson, Asa",29704,106,1999,AR,3,0,1996,0,81,0.416000009,4,0,0,0,0,6561,0,0,0,0,1,0,0,0.258000016,0.026999991,14,5,4,2,2,1.756864905,2,0.793209553,3,224,72
5978,"Hyde, Henry",14239,106,1999,IL,6,0,1974,0,67,0.379999995,20,0,0,0,0,4489,0,1,1,0.344000012,1,0,0,0.221999988,0.063000008,24,12,6,5,2,4.037276745,13,4.308593273,2,224,18
5979,"Inslee, Jay",29937,106,1999,WA,1,1,1998,0,50,-0.284000009,9,0,0,0,0,2500,0,0,1,0.197999999,0,0,0,0.442000002,0.726999998,9,0,0,0,0,0.138790041,1,0.225024015,2,217,141
5980,"Isakson, Johnny",29909,106,1999,GA,6,0,1999,0,65,0.463,11,0,0,0,0,4225,0,0,1,0.107000001,1,0,0,0.305000007,0.02,12,0,0,0,0,0.185053378,1,0.750154257,1,224,199
5981,"Istook, Ernest",29392,106,1999,OK,5,0,1992,0,68,0.537999988,6,0,1,0,0,4624,1,0,1,0.25,1,0,0,0.379999995,0.094999984,15,3,6,6,4,4.218139648,4,1.912027359,3,224,16
5982,"Jackson, Jesse",29585,106,1999,IL,2,1,1995,0,89,-0.615999997,20,0,0,1,0,7921,1,0,0,0,0,0,0,0.773999989,1.059000015,18,0,0,0,0,0.293001175,3,0.311134577,2,217,92
5983,"Jackson-Lee, Sheila",29573,106,1999,TX,18,1,1994,1,90,-0.463,30,0,0,1,0,8100,0,0,0,0,0,0,0,0.620999992,0.906000018,18,0,0,0,0,0.277580082,3,0.311134577,2,217,96
5984,"Jefferson, William",29120,106,1999,LA,2,1,1990,0,86,-0.430000007,7,0,0,1,0,7396,1,0,1,0.185000002,0,0,0,0.588,0.873000026,5,0,0,0,0,0.064768687,5,0.397245169,1,217,187
5985,"Jenkins, William",29755,106,1999,TN,1,0,1996,0,69,0.428000003,9,0,0,0,0,4761,0,0,1,0.116999999,1,0,0,0.270000011,0.014999997,10,1,1,1,1,0.24808304,2,0.793209553,1,224,193
5986,"John, Christopher",29727,106,1999,LA,7,1,1996,0,100,-0.116999999,7,0,0,0,0,10000,0,0,1,0.143999994,0,0,0,0.275000006,0.560000002,3,1,1,1,0,0.334316611,2,0.268079311,2,217,84
5987,"Johnson, Eddie",39305,106,1999,TX,30,1,1992,1,72,-0.5,30,0,0,1,0,5184,0,0,1,0.209999993,0,0,0,0.657999992,0.943000019,3,0,0,0,0,0.033926453,4,0.354189873,1,217,204
5988,"Johnson, Nancy",15028,106,1999,CT,6,0,1982,1,58,0.165000007,6,0,1,0,0,3364,1,0,1,0.200000003,1,0,0,0.007000007,0.277999997,38,6,6,6,2,4.187563419,9,2.127303839,3,224,17
5989,"Johnson, Sam",29143,106,1999,TX,3,0,1991,0,91,0.677999973,30,0,0,0,0,8281,1,0,1,0.209999993,1,0,0,0.519999981,0.23499997,12,2,2,2,2,1.793606281,5,0.922375381,3,224,71
5990,"Jones, Stephanie",29930,106,1999,OH,11,1,1998,1,80,-0.595000029,19,0,0,1,0,6400,0,0,0,0,0,0,0,0.753000021,1.037999988,2,1,1,1,1,0.124714121,1,0.225024015,2,217,148
5991,"Jones, Walter",29546,106,1999,NC,3,0,1994,0,62,0.437000006,12,0,0,0,0,3844,0,0,1,0.202999994,1,0,0,0.279000014,0.005999994,16,3,1,1,1,0.94787991,3,0.836264849,2,224,120
5992,"Kanjorski, Paul",15104,106,1999,PA,11,1,1984,0,67,-0.30399999,21,0,0,0,0,4489,0,0,0,0,0,0,0,0.461999983,0.746999979,11,3,0,0,0,0.412442565,8,0.526410997,2,217,69
5993,"Kaptur, Marcy",15029,106,1999,OH,9,1,1982,1,81,-0.375,19,0,0,0,0,6561,1,0,0,0,0,0,0,0.532999992,0.818000019,20,1,0,0,0,0.38113448,9,0.569466293,2,217,73
5994,"Kasich, John",15030,106,1999,OH,12,0,1982,0,67,0.375999987,19,0,0,0,0,4489,0,1,1,0.354999989,1,0,0,0.21799998,0.067000017,8,0,0,0,0,0.138790041,9,4.136372089,1,224,209
5995,"Kelly, Sue",29544,106,1999,NY,19,0,1994,1,62,0.28,31,0,1,0,0,3844,0,0,0,0,1,0,0,0.122,0.163,28,4,4,2,0,1.421203,3,1.868972,2,224,88
5996,"Kennedy, Patrick",29564,106,1999,RI,1,1,1994,0,67,-0.43,2,0,0,0,0,4489,0,0,1,0.148,0,0,0,0.588,0.873,17,1,0,0,0,0.3101974,3,0.3111346,2,217,89
5997,"Kildee, Dale",14430,106,1999,MI,9,1,1976,0,56,-0.373,16,0,0,0,0,3136,0,0,1,0.463,0,0,0,0.531,0.816,11,3,2,1,1,0.9606482,12,0.6986322,2,217,23
5998,"Kilpatrick, Carolyn",29733,106,1999,MI,15,1,1996,1,87,-0.53,16,0,0,1,0,7569,1,0,1,0.516,0,0,0,0.688,0.973,5,0,0,0,0,0.06476869,2,0.2680793,1,217,186
5999,"Kind, Ron",29769,106,1999,WI,3,1,1996,0,71,-0.305,9,0,0,0,0,5041,0,0,0,0,0,0,0,0.463,0.748,8,1,1,1,1,0.6544129,2,0.2680793,3,217,45
6000,"King, Peter",29375,106,1999,NY,3,0,1992,0,64,0.338,31,0,1,0,0,4096,0,0,0,0,1,0,0,0.18,0.105,6,1,1,0,0,0.2674497,4,1.912027,1,224,188
6001,"Kingston, Jack",29338,106,1999,GA,1,0,1992,0,100,0.544,11,0,0,0,0,10000,1,0,1,0.133,1,0,0,0.386,0.101,5,0,1,1,1,0.1416308,4,0.8793201,1,224,207
6002,"Kleczka, Gerald",15082,106,1999,WI,4,1,1984,0,58,-0.362,9,0,0,0,0,3364,1,0,1,0.249,0,0,0,0.52,0.805,12,0,0,0,0,0.1727165,8,0.526411,1,217,123
6003,"Klink, Ron",29395,106,1999,PA,4,1,1992,0,64,-0.309,21,0,0,0,0,4096,0,0,0,0,0,0,0,0.467,0.752,17,0,0,0,0,0.262159,4,0.3541899,2,217,101
6004,"Knollenberg, Joe",29365,106,1999,MI,11,0,1992,0,64,0.443,16,0,0,0,0,4096,1,0,0,0,1,0,0,0.285,1.12E-08,14,1,1,1,1,0.3778068,4,0.8793201,1,224,178
6005,"Kolbe, Jim",15105,106,1999,AZ,5,0,1984,0,52,0.389,6,0,1,0,0,2704,1,0,1,0.269,1,0,0,0.231,0.054,13,3,3,3,2,2.403639,8,2.084249,2,224,45
6006,"Kucinich, Dennis",29748,106,1999,OH,10,1,1996,0,67,-0.523,19,0,0,0,0,4489,0,0,1,0.315,0,0,0,0.681,0.966,12,0,0,0,0,0.1850534,2,0.2680793,2,217,121
6007,"Kuykendall, Steven",29904,106,1999,CA,36,0,1998,0,49,0.277,52,0,0,0,0,2401,0,0,0,0,1,0,0,0.119,0.166,7,0,0,0,0,0.1079478,1,0.7501543,1,224,211
6008,"LaFalce, John",14248,106,1999,NY,29,1,1974,0,57,-0.436,31,0,0,0,0,3249,0,0,1,0.407,0,0,0,0.594,0.879,27,2,2,1,1,0.9743906,13,0.7416875,2,217,22
6009,"LaHood, Ray",29517,106,1999,IL,18,0,1994,0,100,0.322,20,0,0,0,0,10000,0,0,1,0.302,1,0,0,0.164,0.121,15,2,2,1,1,0.9372836,3,0.8362648,2,224,122
6010,"LaTourette, Steven",29553,106,1999,OH,19,0,1994,0,66,0.273,19,0,0,0,0,4356,0,0,0,0,1,0,0,0.115,0.17,7,0,2,2,1,0.3878141,3,0.8362648,1,224,177
6011,"Lampson, Nick",29761,106,1999,TX,9,1,1996,0,64,-0.265,30,0,0,0,0,4096,0,0,0,0,0,0,0,0.423,0.708,10,0,0,0,0,0.1418743,2,0.2680793,2,217,137
6012,"Lantos, Tom",14837,106,1999,CA,12,1,1980,0,74,-0.407,52,0,0,0,0,5476,0,0,0,0,0,0,0,0.565,0.85,16,3,2,2,2,1.381538,10,0.6125216,3,217,11
6013,"Largent, Steve",29554,106,1999,OK,1,0,1994,0,62,0.669,6,0,0,0,0,3844,0,0,0,0,1,0,0,0.511,0.226,5,1,2,2,0,0.568163,3,0.8362648,2,224,158
6014,"Larson, John",29908,106,1999,CT,1,1,1998,0,58,-0.369,6,0,0,0,0,3364,0,0,1,0.178,0,0,0,0.527,0.812,10,0,2,2,2,1.046201,1,0.225024,3,217,18
6015,"Latham, Tom",29522,106,1999,IA,5,0,1994,0,100,0.419,5,0,0,0,0,10000,1,0,0,0,1,0,0,0.261,0.024,5,0,2,2,0,0.483114,3,0.8362648,2,224,165
6016,"Lazio, Rick",29374,106,1999,NY,2,0,1992,0,66,0.236,31,0,1,0,0,4356,0,0,0,0,1,0,0,0.078,0.207,28,12,14,11,5,6.678009,4,1.912027,3,224,5
6017,"Leach, James",14432,106,1999,IA,1,0,1976,0,57,0.137,5,0,0,0,0,3249,0,1,0,0,1,0,0,0.02100001,0.306,24,7,14,10,6,6.998794,12,4.265538,3,224,4
6018,"Lee, Barbara",29778,106,1999,CA,9,1,1998,1,83,-0.762,52,0,0,1,0,6889,0,0,1,0.57,0,0,0,0.92,1.205,7,0,0,0,0,0.08327402,1,0.225024,1,217,182
6019,"Levin, Sander",15033,106,1999,MI,12,1,1982,0,56,-0.392,16,0,0,0,0,3136,1,0,1,0.463,0,0,0,0.55,0.835,12,0,0,0,0,0.1850534,9,0.5694663,1,217,120
6020,"Lewis, Jerry",14644,106,1999,CA,40,0,1978,0,65,0.4,52,0,1,0,0,4225,1,0,1,0.526,1,0,0,0.242,0.04299999,5,2,2,2,2,2.232124,11,2.213414,2,224,53
6021,"Lewis, John",15431,106,1999,GA,5,1,1986,0,79,-0.644,11,0,0,1,0,6241,1,0,0,0,0,0,1,0.802,1.087,11,0,0,0,0,0.1326216,7,0.4833557,1,217,145
6022,"Lewis, Ron",29352,106,1999,KY,2,0,1994,0,64,0.502,6,0,0,0,0,4096,1,0,0,0,1,0,0,0.344,0.05899997,7,1,1,1,1,0.2018197,3,0.8362648,1,224,197
6023,"Linder, John",29341,106,1999,GA,11,0,1992,0,69,0.592,11,0,1,0,0,4761,1,0,1,0.133,1,0,0,0.434,0.149,2,0,0,0,0,0.03084223,4,1.912027,1,224,218
6024,"Lipinski, William",15036,106,1999,IL,3,1,1982,0,72,-0.187,20,0,0,0,0,5184,0,0,0,0,0,0,0,0.345,0.63,7,0,0,0,0,0.1079478,9,0.5694663,1,217,167
6025,"Livingston, Bob",14469,106,1999,LA,1,0,1977,0,NA,NA,7,0,0,0,0,NA,0,0,0,0,1,0,0,NA,NA,1,0,0,0,0,0.01542111,12,1.223762,1,224,222
6026,"LoBiondo, Frank",29539,106,1999,NJ,2,0,1994,0,66,0.264,13,0,1,0,0,4356,0,0,1,0.255,1,0,0,0.106,0.179,9,2,3,3,2,1.034749,3,1.868972,2,224,108
6027,"Lofgren, Zoe",29504,106,1999,CA,16,1,1994,1,73,-0.441,52,0,0,0,0,5329,0,0,0,0,0,0,0,0.599,0.884,13,0,0,0,0,0.2313167,3,0.3111346,2,217,107
6028,"Lowey, Nita",15612,106,1999,NY,18,1,1988,1,83,-0.422,31,0,0,0,0,6889,1,0,0,0,0,0,0,0.58,0.865,43,1,0,0,0,0.7358201,6,0.4403004,3,217,35
6029,"Lucas, Frank",29393,106,1999,OK,6,0,1994,0,65,0.462,6,0,0,0,0,4225,0,0,1,0.25,1,0,0,0.304,0.01900001,9,1,2,2,1,0.8605013,3,0.8362648,2,224,130
6030,"Lucas, Ken",29916,106,1999,KY,4,1,1998,0,53,-0.052,6,0,0,0,0,2809,0,0,0,0,0,0,0,0.21,0.495,5,0,0,0,0,0.07710557,1,0.225024,1,217,185
6031,"Luther, Bill",29533,106,1999,MN,6,1,1994,0,50,-0.317,8,0,0,0,0,2500,0,0,1,0.199,0,0,0,0.475,0.76,7,0,0,0,0,0.1079478,3,0.3111346,1,217,166
6032,"Maloney, Carolyn",29379,106,1999,NY,14,1,1992,1,77,-0.421,31,0,0,0,0,5929,0,0,0,0,0,0,0,0.579,0.864,48,2,1,1,1,1.371728,4,0.3541899,3,217,12
6033,"Maloney, James",29712,106,1999,CT,5,1,1996,0,50,-0.25,6,0,0,0,0,2500,0,0,1,0.178,0,0,0,0.408,0.693,8,0,0,0,0,0.1233689,2,0.2680793,1,217,149
6034,"Manzullo, Donald",29349,106,1999,IL,16,0,1992,0,100,0.589,20,0,1,0,0,10000,0,0,0,0,1,0,0,0.431,0.146,11,2,3,3,1,1.191734,4,1.912027,2,224,97
6035,"Markey, Edward",14435,106,1999,MA,7,1,1976,0,71,-0.578,10,0,0,0,0,5041,0,0,1,0.386,0,0,0,0.736,1.021,28,1,0,0,0,0.5322614,12,0.6986322,2,217,61
6036,"Martinez, Matthew",14879,106,1999,CA,31,1,1982,0,70,-0.259,52,0,0,0,1,4900,0,0,1,0.526,0,0,0,0.417,0.702,6,0,0,0,0,0.0801898,9,0.5694663,1,217,183
6037,"Mascara, Frank",29562,106,1999,PA,20,1,1994,0,100,-0.265,21,0,0,0,0,10000,0,0,0,0,0,0,0,0.423,0.708,2,0,0,0,0,0.03084223,3,0.3111346,1,217,208
6038,"Matsui, Robert",14649,106,1999,CA,5,1,1978,0,72,-0.403,52,0,0,0,0,5184,1,0,0,0,0,0,0,0.561,0.846,9,0,0,0,0,0.13879,11,0.6555769,1,217,140
6039,"McCarthy, Carolyn",29744,106,1999,NY,4,1,1996,1,53,-0.274,31,0,0,0,0,2809,0,0,0,0,0,0,0,0.432,0.717,9,0,0,0,0,0.1696323,2,0.2680793,2,217,128
6040,"McCarthy, Karen",29535,106,1999,MO,5,1,1994,1,66,-0.359,9,0,0,0,0,4356,0,0,1,0.297,0,0,0,0.517,0.802,4,1,1,1,1,0.5927284,3,0.3111346,3,217,54
6041,"McCollum, Bill",14842,106,1999,FL,8,0,1980,0,66,0.396,23,0,1,0,0,4356,0,0,0,0,1,0,0,0.238,0.047,53,11,14,12,3,6.088674,10,2.170359,3,224,7
6042,"McCrery, Jim",15451,106,1999,LA,4,0,1988,0,100,0.424,7,0,0,0,0,10000,1,0,0,0,1,0,0,0.266,0.019,29,1,1,1,1,0.9782563,6,0.9654307,2,224,117
6043,"McDermott, Jim",15613,106,1999,WA,7,1,1988,0,88,-0.752,9,0,0,0,0,7744,1,0,1,0.23,0,0,0,0.91,1.195,9,0,1,1,1,0.2156521,6,0.4403004,1,217,111
6044,"McGovern, James",29729,106,1999,MA,3,1,1996,0,57,-0.552,10,0,0,0,0,3249,0,0,0,0,0,0,0,0.71,0.995,13,1,1,1,1,0.2943464,2,0.2680793,2,217,91
6045,"McHugh, John",39316,106,1999,NY,24,0,1992,0,79,0.293,31,0,1,0,0,6241,0,0,1,0.659,1,0,0,0.135,0.15,9,4,2,1,1,1.002518,4,1.912027,2,224,114
6046,"McInnis, Scott",29326,106,1999,CO,3,0,1992,0,66,0.445,6,0,1,0,0,4356,1,0,1,0.3,1,0,0,0.287,0.001999993,14,5,4,3,1,1.340239,4,1.912027,2,224,93
6047,"McIntosh, David",29518,106,1999,IN,2,0,1994,0,61,0.608,10,0,1,0,0,3721,0,0,0,0,1,0,0,0.45,0.165,21,2,1,1,0,0.6969458,3,1.868972,1,224,147
6048,"McIntyre, Mike",29746,106,1999,NC,7,1,1996,0,91,-0.14,12,0,0,0,0,8281,0,0,0,0,0,0,0,0.298,0.583,3,0,0,0,0,0.02158956,2,0.2680793,1,217,212
6049,"McKeon, Howard",29315,106,1999,CA,25,0,1992,0,75,0.499,52,0,1,0,0,5625,0,0,0,0,1,0,0,0.341,0.05600001,8,2,2,2,0,1.00295,4,1.912027,2,224,113
6050,"McKinney, Cynthia",29344,106,1999,GA,4,1,1992,1,61,-0.607,11,0,0,1,0,3721,0,0,1,0.133,0,0,0,0.765,1.05,7,0,0,0,0,0.1079478,4,0.3541899,1,217,165
6051,"McNulty, Michael",15614,106,1999,NY,21,1,1988,0,74,-0.395,31,0,0,0,0,5476,1,0,1,0.659,0,0,0,0.553,0.838,9,0,0,0,0,0.1264531,6,0.4403004,1,217,147
6052,"Meehan, Martin",29358,106,1999,MA,5,1,1992,0,71,-0.403,10,0,0,0,0,5041,0,0,0,0,0,0,0,0.561,0.846,12,1,1,1,1,0.7037604,4,0.3541899,3,217,39
6053,"Meek, Carrie",29334,106,1999,FL,17,1,1992,1,100,-0.475,23,0,0,1,0,10000,1,0,1,0.255,0,0,0,0.633,0.918,8,2,3,2,0,0.6146091,4,0.3541899,3,217,48
6054,"Meeks, Gregory",29776,106,1999,NY,6,1,1998,0,100,-0.508,31,0,0,1,0,10000,0,0,1,0.515,0,0,0,0.666,0.951,3,1,1,1,0,0.09153711,1,0.225024,1,217,180
6055,"Menendez, Robert",29373,106,1999,NJ,13,1,1992,0,80,-0.383,13,0,0,0,1,6400,0,0,1,0.255,0,0,1,0.541,0.826,13,0,1,1,0,0.3911418,4,0.3541899,2,217,72
6056,"Metcalf, Jack",29578,106,1999,WA,2,0,1994,0,55,0.44,9,0,0,0,0,3025,0,0,1,0.23,1,0,0,0.282,0.003000002,14,2,2,2,0,0.5492226,3,0.8362648,2,224,161
6057,"Mica, John",29331,106,1999,FL,7,0,1992,0,100,0.52,23,0,1,0,0,10000,0,0,1,0.255,1,0,0,0.362,0.07699998,5,0,1,1,0,0.2801098,4,1.912027,1,224,186
6058,"Millender-McDonald, Juanita",29586,106,1999,CA,37,1,1996,1,85,-0.475,52,0,0,1,0,7225,0,0,1,0.57,0,0,0,0.633,0.918,17,3,4,4,4,0.9897695,2,0.2680793,3,217,20
6059,"Miller, Dan",29333,106,1999,FL,13,0,1992,0,100,0.522,23,0,1,0,0,10000,1,0,0,0,1,0,0,0.364,0.07900001,10,6,6,1,0,2.38173,4,1.912027,2,224,48
6060,"Miller, Gary",29905,106,1999,CA,41,0,1998,0,53,0.603,52,0,0,0,0,2809,0,0,1,0.57,1,0,0,0.445,0.16,10,1,1,1,1,0.3161223,1,0.7501543,1,224,184
6061,"Miller, George",14256,106,1999,CA,7,1,1974,0,77,-0.675,52,0,0,0,0,5929,0,0,0,0,0,0,0,0.833,1.118,28,7,6,6,5,3.038362,13,0.7416875,3,217,1
6062,"Minge, David",29366,106,1999,MN,2,1,1992,0,57,-0.208,8,0,0,0,0,3249,0,0,0,0,0,0,0,0.366,0.651,19,2,1,1,1,0.9090942,4,0.3541899,3,217,26
6063,"Mink, Patsy",10757,106,1999,HI,2,1,1990,1,69,-0.529,2,0,0,0,0,4761,0,0,1,0.276,0,0,0,0.687,0.972,48,1,1,1,0,1.003593,5,0.3972452,3,217,19
6064,"Moakley, John",14039,106,1999,MA,9,1,1972,0,100,-0.418,10,0,0,0,0,10000,1,0,1,0.386,0,0,0,0.576,0.861,4,1,1,1,1,0.5927284,14,0.7847427,2,217,53
6065,"Mollohan, Alan",15083,106,1999,WV,1,1,1982,0,85,-0.275,3,0,0,0,0,7225,1,0,0,0,0,0,0,0.433,0.718,6,0,0,0,0,0.09252669,9,0.5694663,1,217,177
6066,"Moore, Dennis",29915,106,1999,KS,3,1,1998,0,52,-0.27,4,0,0,0,0,2704,0,0,0,0,0,0,0,0.428,0.713,14,1,1,0,0,0.3784817,1,0.225024,3,217,74
